"OPERATEUR";"CODE_EIC";"ANNEE";"FILIERE";"IRIS_CODE";"IRIS_LIBELLE";"ADRESSE";"NOM_COMMUNE";"CODE_GRAND_SECTEUR";"CONSO";"PDL"
"Enedis";"17X100A100A0001A";"2020";"E";"831370803";"Saint-Jean du Var II";"PLACE DU 4 SEPTEMBRE";"TOULON";"T";1464.56868;3
"Enedis";"17X100A100A0001A";"2020";"E";"352381001";"Pontchaillou";"RUE PIERRE JEAN GINESTE";"RENNES";"T";1447.49717;1
"Enedis";"17X100A100A0001A";"2020";"E";"330631002";"Saint-Bruno-Saint-Victor 2";"RUE MARGUERITE CRAUSTE";"BORDEAUX";"T";1441.99767;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630204";"Bacalan 4";"146 QUAI DE BACALAN";"BORDEAUX";"T";1440.28167;1
"Enedis";"17X100A100A0001A";"2020";"E";"920730103";"République 2";"RUE DU VAL D OR";"SURESNES";"T";1436.64583;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370202";"Lagoubran";"CHEMIN GAETAN GASTALDO";"TOULON";"I";1431.1745;2
"Enedis";"17X100A100A0001A";"2020";"E";"831370902";"Sainte-Musse I";"41 RUE HENRI SAINTE CLAIRE DEVILLE";"TOULON";"T";1429.15804;3
"Enedis";"17X100A100A0001A";"2020";"E";"352380101";"Cathédrale";"1 RUE DE ROHAN";"RENNES";"T";1404.80067;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370609";"Champ de Mars I";"AVENUE COMMANDANT MARCHAND";"TOULON";"T";1386.41163;3
"Enedis";"17X100A100A0001A";"2020";"E";"330631005";"Saint-Bruno-Saint-Victor 5";"95 COURS MARECHAL JUIN";"BORDEAUX";"T";1383.7715;1
"Enedis";"17X100A100A0001A";"2020";"E";"330631002";"Saint-Bruno-Saint-Victor 2";"TERRASSE DU GENERAL KOENIG";"BORDEAUX";"T";1378.4305;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370607";"Besagne";"PLACE DE BESAGNE";"TOULON";"T";1371.11483;6
"Enedis";"17X100A100A0001A";"2020";"E";"330630201";"Bacalan 1";"QUAI DU MAROC";"BORDEAUX";"T";1368.784;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380607";"Plaine de Baud";"AVENUE CHARDONNET";"RENNES";"T";1362.5036;6
"Enedis";"17X100A100A0001A";"2020";"E";"330630401";"La Bastide 1";"10 QUAI DES QUEYRIES";"BORDEAUX";"T";1355.54583;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370401";"Les Lices";"AVENUE DU 112E REGIMENT D INFANTERIE";"TOULON";"T";1354.32836;2
"Enedis";"17X100A100A0001A";"2020";"E";"352380510";"Les Gayeulles";"8 AVENUE DES GAYEULLES";"RENNES";"T";1350.71117;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630606";"Saint-Seurin-Fondaudège 6";"RUE PEYREBLANQUE";"BORDEAUX";"T";1345.10267;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370401";"Les Lices";"AVENUE DE SIBLAS";"TOULON";"T";1339.10317;1
"Enedis";"17X100A100A0001A";"2020";"E";"330631303";"Gare Saint-Jean 3";"13 RUE LEON JOUHAUX";"BORDEAUX";"R";1334.17964;257
"Enedis";"17X100A100A0001A";"2020";"E";"330630301";"Chartrons-Grand Parc 1";;"BORDEAUX";"T";1326.069;2
"Enedis";"17X100A100A0001A";"2020";"E";"352380607";"Plaine de Baud";"RUE JEAN MARIE HUCHET";"RENNES";"T";1323.6215;2
"Enedis";"17X100A100A0001A";"2020";"E";"330631002";"Saint-Bruno-Saint-Victor 2";;"BORDEAUX";"T";1321.60733;2
"Enedis";"17X100A100A0001A";"2020";"E";"831370902";"Sainte-Musse I";"RUE HENRI SAINTE CLAIRE DEVILLE";"TOULON";"T";1315.41333;2
"Enedis";"17X100A100A0001A";"2020";"E";"330630101";"Le Lac 1";"80 AVENUE DE LA JALLERE";"BORDEAUX";"T";1312.557;1
"Enedis";"17X100A100A0001A";"2020";"E";"330631302";"Gare Saint-Jean 2";"194 T BOULEVARD ALBERT 1ER";"BORDEAUX";"T";1286.05367;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380510";"Les Gayeulles";"RUE DU PATIS TATELIN";"RENNES";"T";1282.65783;2
"Enedis";"17X100A100A0001A";"2020";"E";"330630308";"Chartrons-Grand Parc 8";"COURS DE LUZE";"BORDEAUX";"T";1280.14519;3
"Enedis";"17X100A100A0001A";"2020";"E";"352380207";"Saint-Hélier";"9 AVENUE JEAN JANVIER";"RENNES";"T";1276.19242;2
"Enedis";"17X100A100A0001A";"2020";"E";"35238XXXX";"Iris fictif de la commune Rennes";"28 RUE DE LA PILATE";"RENNES";"T";1274.70774;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380505";"La Motte Brûlon";"183 AVENUE GENERAL GEORGE PATTON";"RENNES";"T";1257.08107;2
"Enedis";"17X100A100A0001A";"2020";"E";"452341701";"Sud";"ZONE D ACTIV DES CHEVRES NOIRES";"ORLÉANS";"T";1232.76306;9
"Enedis";"17X100A100A0001A";"2020";"E";"330630403";"La Bastide 3";"RUE GALIN";"BORDEAUX";"T";1231.85119;2
"Enedis";"17X100A100A0001A";"2020";"E";"330630103";"Le Lac 3";"RUE RENE CASSIN";"BORDEAUX";"T";1226.32322;6
"Enedis";"17X100A100A0001A";"2020";"E";"330630401";"La Bastide 1";;"BORDEAUX";"T";1221.73577;3
"Enedis";"17X100A100A0001A";"2020";"E";"831370503";"Place d'Armes-Arsenal";;"TOULON";"T";1220.60554;3
"Enedis";"17X100A100A0001A";"2020";"E";"330630401";"La Bastide 1";"7 QUAI DES QUEYRIES";"BORDEAUX";"T";1212.56505;4
"Enedis";"17X100A100A0001A";"2020";"E";"330630503";"Hôtel de Ville-Quinconces 3";"PLACE SAINT CHRISTOLY";"BORDEAUX";"T";1209.5583;2
"Enedis";"17X100A100A0001A";"2020";"E";"330631304";"Gare Saint-Jean 4";"20 RUE DES RESINIERS";"BORDEAUX";"T";1195.98733;1
"Enedis";"17X100A100A0001A";"2020";"E";"920730116";"Carnot Gambetta 4";"2 RUE DU RATRAIT";"SURESNES";"T";1186.63163;1
"Enedis";"17X100A100A0001A";"2020";"E";"452342103";"Universités";"3 AVENUE VOLTAIRE";"ORLÉANS";"T";1176.43467;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380105";"Liberté Champ de Mars";"PLACE CHARLES DE GAULLE";"RENNES";"T";1176.1015;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630503";"Hôtel de Ville-Quinconces 3";"12 RUE DE LA PORTE DIJEAUX";"BORDEAUX";"T";1175.6445;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380605";"Campus de Beaulieu";"AVENUE DU GENERAL LECLERC";"RENNES";"T";1174.87;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370601";"Lamalgue";"AVENUE JACQUES CARTIER";"TOULON";"T";1172.554;1
"Enedis";"17X100A100A0001A";"2020";"E";"452342103";"Universités";"1 RUE CHARLES DE COULOMB";"ORLÉANS";"I";1165.064;1
"Enedis";"17X100A100A0001A";"2020";"E";"352381007";"Beauregard";"1 RUE JACQUES LEONARD";"RENNES";"T";1159.13633;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630202";"Bacalan 2";"89 COURS DUPRE SAINT MAUR";"BORDEAUX";"T";1149.3106;3
"Enedis";"17X100A100A0001A";"2020";"E";"352380605";"Campus de Beaulieu";"RUE MIRABEAU";"RENNES";"T";1147.50167;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630507";"Hôtel de Ville-Quinconces 7";"13 RUE FERRERE";"BORDEAUX";"T";1142.232;1
"Enedis";"17X100A100A0001A";"2020";"E";"920730112";"Plateau Ouest 2";"QUARTIER CARON JAURES";"SURESNES";"T";1141.211;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370602";"Le Mourillon IV";"AVENUE JACQUES CARTIER";"TOULON";"T";1139.95867;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380705";"La Poterie Sud";"RUE LOUIS KERAUTRET BOTMEL";"RENNES";"T";1139.24352;3
"Enedis";"17X100A100A0001A";"2020";"E";"352380808";"La Madeleine Mauconseil";"BOULEVARD JEAN MERMOZ";"RENNES";"T";1139.02333;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370903";"Brunet-Font Pré";"QUARTIER FONT PRE";"TOULON";"T";1131.43591;7
"Enedis";"17X100A100A0001A";"2020";"E";"831370611";"Champ de Mars II";"384 AVENUE FRANCOIS CUZIN";"TOULON";"T";1130.51833;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380803";"Gaëtan Hervé";"125 BOULEVARD ALBERT 1ER";"RENNES";"T";1123.41153;3
"Enedis";"17X100A100A0001A";"2020";"E";"330630302";"Chartrons-Grand Parc 2";"80 COURS BALGUERIE STUTTENBERG";"BORDEAUX";"T";1121.72567;1
"Enedis";"17X100A100A0001A";"2020";"E";"452340103";"Bourgogne-Châtelet";"RUE DUCERCEAU";"ORLÉANS";"T";1118.34067;1
"Enedis";"17X100A100A0001A";"2020";"E";"452342103";"Universités";"RUE DE L HOPITAL";"ORLÉANS";"T";1114.1875;1
"Enedis";"17X100A100A0001A";"2020";"E";"452341502";"Cigogne";"74 ROUTE D OLIVET";"ORLÉANS";"T";1107.70617;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380308";"Z.A. Ouest";"19 RUE DE LA ROBERDIERE";"RENNES";"I";1104.19817;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630507";"Hôtel de Ville-Quinconces 7";"RUE ESPRIT DES LOIS";"BORDEAUX";"T";1099.92664;2
"Enedis";"17X100A100A0001A";"2020";"E";"831370501";"Le Port";"RUE HENRI SEILLON";"TOULON";"T";1097.96283;1
"Enedis";"17X100A100A0001A";"2020";"E";"920730101";"Bas de Suresnes 1";"24 QUAI GALLIENI";"SURESNES";"T";1094.98876;12
"Enedis";"17X100A100A0001A";"2020";"E";"831370301";"Rodeillac";"74 RUE OCTAVE TEISSIER";"TOULON";"R";1088.40068;362
"Enedis";"17X100A100A0001A";"2020";"E";"330631002";"Saint-Bruno-Saint-Victor 2";"5 RUE ROBERT LATEULADE";"BORDEAUX";"T";1087.98233;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380705";"La Poterie Sud";"CENTRE COMMERCIAL LA POTERIE";"RENNES";"T";1081.42858;2
"Enedis";"17X100A100A0001A";"2020";"E";"352380902";"La Mabilais";"RUE DE LA MABILAIS";"RENNES";"I";1078.30467;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370402";"Sainte-Anne";;"TOULON";"T";1077.39183;1
"Enedis";"17X100A100A0001A";"2020";"E";"920730101";"Bas de Suresnes 1";"7 RUE DU PORT AUX VINS";"SURESNES";"T";1077.26233;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630604";"Saint-Seurin-Fondaudège 4";"136 RUE ERNEST RENAN";"BORDEAUX";"T";1073.48383;1
"Enedis";"17X100A100A0001A";"2020";"E";"452341703";"Ouest-Corne de Cerf-Guignegault";"RUE DU CLOS ROZE";"ORLÉANS";"T";1073.013;1
"Enedis";"17X100A100A0001A";"2020";"E";"330631003";"Saint-Bruno-Saint-Victor 3";"RUE GENERAL DE LARMINAT";"BORDEAUX";"T";1060.50367;2
"Enedis";"17X100A100A0001A";"2020";"E";"330630903";"Saint-Augustin 3";"RUE ALBERT THOMAS";"BORDEAUX";"T";1059.05791;3
"Enedis";"17X100A100A0001A";"2020";"E";"330630508";"Hôtel de Ville-Quinconces 8";"13 RUE GEORGES BONNAC";"BORDEAUX";"T";1054.55117;1
"Enedis";"17X100A100A0001A";"2020";"E";"330631206";"Nansouty 6";"13 RUE DES POILUS 1914 1918";"BORDEAUX";"T";1050.497;1
"Enedis";"17X100A100A0001A";"2020";"E";"330631001";"Saint-Bruno-Saint-Victor 1";"RUE JUDAIQUE";"BORDEAUX";"T";1045.38917;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380507";"Morbihan Est";"283 AVENUE GENERAL GEORGE PATTON";"RENNES";"T";1043.04833;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370907";"Sainte-Musse III";"AVENUE ST CL DEVILLE";"TOULON";"T";1043.004;1
"Enedis";"17X100A100A0001A";"2020";"E";"452342104";"Activités";"3 RUE CHATEAUBRIAND";"ORLÉANS";"T";1035.3355;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380901";"Arsenal";"24 BOULEVARD DE LA TOUR D AUVERGNE";"RENNES";"T";1027.97267;1
"Enedis";"17X100A100A0001A";"2020";"E";"452341102";"Bannier-Médiathèque";"31 AVENUE DE PARIS";"ORLÉANS";"T";1022.26766;6
"Enedis";"17X100A100A0001A";"2020";"E";"330630905";"Saint-Augustin 5";"10 RUE FRANZ SCHRADER";"BORDEAUX";"T";1017.37333;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370702";"Siblas-La Loubière";"AVENUE DE SIBLAS";"TOULON";"I";1012.189;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370903";"Brunet-Font Pré";"1208 AVENUE COLONEL PICOT";"TOULON";"T";1005.9831;5
"Enedis";"17X100A100A0001A";"2020";"E";"352380207";"Saint-Hélier";"54 RUE SAINT HELIER";"RENNES";"T";998.44767;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630506";"Hôtel de Ville-Quinconces 6";"RUE DU PALAIS GALLIEN";"BORDEAUX";"T";993.89524;3
"Enedis";"17X100A100A0001A";"2020";"E";"330631304";"Gare Saint-Jean 4";"13 RUE DE SAGET";"BORDEAUX";"T";991.94;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630405";"La Bastide 5";"10 QUAI DE LA SOUYS";"BORDEAUX";"I";991.87867;1
"Enedis";"17X100A100A0001A";"2020";"E";"352381001";"Pontchaillou";"14 RUE JEAN LOUIS BERTRAND";"RENNES";"T";987.0905;1
"Enedis";"17X100A100A0001A";"2020";"E";"452340801";"Bourgogne-Pasteur";"21 B RUE EUGENE VIGNAT";"ORLÉANS";"T";986.156;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370903";"Brunet-Font Pré";"AVENUE COLONEL PICOT";"TOULON";"T";985.904;3
"Enedis";"17X100A100A0001A";"2020";"E";"330630101";"Le Lac 1";"QUARTIER DU LAC";"BORDEAUX";"T";984.78117;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630301";"Chartrons-Grand Parc 1";"QUAI DE BACALAN";"BORDEAUX";"T";979.40706;7
"Enedis";"17X100A100A0001A";"2020";"E";"452340803";"Gare-Munster";"PLACE D ARC";"ORLÉANS";"T";978.0649;6
"Enedis";"17X100A100A0001A";"2020";"E";"330631105";"Capucins-Victoire 5";"RUE JACQUES D WELLES";"BORDEAUX";"T";977.80867;1
"Enedis";"17X100A100A0001A";"2020";"E";"352381201";"Les Hautes Chalais";"4 AVENUE HENRI FREVILLE";"RENNES";"T";975.42067;1
"Enedis";"17X100A100A0001A";"2020";"E";"920730101";"Bas de Suresnes 1";"4 B RUE EDOUARD NIEUPORT";"SURESNES";"I";971.434;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630101";"Le Lac 1";"AVENUE DES 40 JOURNAUX";"BORDEAUX";"I";970.54067;3
"Enedis";"17X100A100A0001A";"2020";"E";"352381205";"Les Olympiades";"7 AVENUE GEORGES GRAFF";"RENNES";"T";970.222;1
"Enedis";"17X100A100A0001A";"2020";"E";"352381002";"Villejean Sud-Est";"8 BOULEVARD DU LANGUEDOC";"RENNES";"T";969.102;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630201";"Bacalan 1";"BOULEVARD LUCIEN FAURE";"BORDEAUX";"T";963.68783;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370808";"La Serinette-Le Cap Brun";"1047 AVENUE DE LA RESISTANCE";"TOULON";"R";962.31148;204
"Enedis";"17X100A100A0001A";"2020";"E";"831370301";"Rodeillac";"77 RUE OCTAVE TESSIER";"TOULON";"T";961.84;1
"Enedis";"17X100A100A0001A";"2020";"E";"452340102";"Bourgogne-Préfecture";"PATHE ORLEANS";"ORLÉANS";"T";961.264;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380510";"Les Gayeulles";"AVENUE DES GAYEULLES";"RENNES";"T";960.84414;2
"Enedis";"17X100A100A0001A";"2020";"E";"352380805";"Haut Quineleu";;"RENNES";"T";947.20467;1
"Enedis";"17X100A100A0001A";"2020";"E";"330631108";"Capucins-Victoire 8";"COURS DE LA MARNE";"BORDEAUX";"T";947.09117;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370601";"Lamalgue";"FORT LAMALGUE";"TOULON";"T";946.55472;2
"Enedis";"17X100A100A0001A";"2020";"E";"452341703";"Ouest-Corne de Cerf-Guignegault";"1 AVENUE DU CHAMP DE MARS";"ORLÉANS";"I";946.3105;1
"Enedis";"17X100A100A0001A";"2020";"E";"452341202";"Écale-Rives de Loire";"PLACE DE L EUROPE";"ORLÉANS";"T";940.66867;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630204";"Bacalan 4";"QUAI DE BACALAN";"BORDEAUX";"T";939.3055;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380105";"Liberté Champ de Mars";"ESPLANADE GENERAL DE GAULLE";"RENNES";"T";939.00296;11
"Enedis";"17X100A100A0001A";"2020";"E";"920730101";"Bas de Suresnes 1";"25 QUAI GALLIENI";"SURESNES";"T";938.26617;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630309";"Chartrons-Grand Parc 9";"RUE LATOUR";"BORDEAUX";"I";935.52;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630313";"Chartrons-Grand Parc 13";"RUE JEAN HAMEAU";"BORDEAUX";"T";935.32938;3
"Enedis";"17X100A100A0001A";"2020";"E";"330630701";"Villa Primerose Parc Bordelais-Caudéran 1";"108 RUE DU VELODROME";"BORDEAUX";"T";934.07;1
"Enedis";"17X100A100A0001A";"2020";"E";"452342001";"Poincaré-Bécasse";"CITE MAISONS ET JARDINS";"ORLÉANS";"T";930.493;1
"Enedis";"17X100A100A0001A";"2020";"E";"920730103";"République 2";"3 RUE FREDERIC CLAVEL";"SURESNES";"I";927.15433;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630401";"La Bastide 1";"87 QUAI DES QUEYRIES";"BORDEAUX";"T";925.91913;4
"Enedis";"17X100A100A0001A";"2020";"E";"330630504";"Hôtel de Ville-Quinconces 4";"54 RUE SAINTE CATHERINE";"BORDEAUX";"T";918.85967;1
"Enedis";"17X100A100A0001A";"2020";"E";"352381001";"Pontchaillou";"BOULEVARD ST JEAN BAPTISTE DE LA SALLE";"RENNES";"T";918.19025;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370401";"Les Lices";"BOULEVARD LOUVOIS";"TOULON";"T";918.12228;6
"Enedis";"17X100A100A0001A";"2020";"E";"330630301";"Chartrons-Grand Parc 1";"27 QUAI DE BACALAN";"BORDEAUX";"T";916.80783;1
"Enedis";"17X100A100A0001A";"2020";"E";"452340801";"Bourgogne-Pasteur";"2 B RUE MARCEL PROUST";"ORLÉANS";"T";911.08233;1
"Enedis";"17X100A100A0001A";"2020";"E";"352381001";"Pontchaillou";"4 RUE DU PROFESSEUR JEAN PECKER";"RENNES";"T";910.82955;1
"Enedis";"17X100A100A0001A";"2020";"E";"330631006";"Saint-Bruno-Saint-Victor 6";"40 BOULEVARD GEORGE V";"BORDEAUX";"T";909.02267;1
"Enedis";"17X100A100A0001A";"2020";"E";"452342103";"Universités";"RUE LEONARD DE VINCI";"ORLÉANS";"T";906.94017;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380504";"Le Gast Est";"PLACE GEORGES BERNANOS";"RENNES";"T";901.83567;1
"Enedis";"17X100A100A0001A";"2020";"E";"452341204";"Beaumont-Vauquois";"23 BOULEVARD JEAN JAURES";"ORLÉANS";"T";900.89;1
"Enedis";"17X100A100A0001A";"2020";"E";"330631006";"Saint-Bruno-Saint-Victor 6";"BOULEVARD MARECHAL LECLERC";"BORDEAUX";"T";900.7785;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630703";"Villa Primerose Parc Bordelais-Caudéran 3";"42 RUE HOCHE";"BORDEAUX";"T";899.865;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380801";"Albert de Mun";"4 RUE ADOLPHE LERAY";"RENNES";"T";899.62493;2
"Enedis";"17X100A100A0001A";"2020";"E";"920730103";"République 2";"3 T QUAI MARCEL DASSAULT";"SURESNES";"I";898.94234;2
"Enedis";"17X100A100A0001A";"2020";"E";"831370103";"Le Temple";"46 RUE BLANQUI";"TOULON";"T";898.063;1
"Enedis";"17X100A100A0001A";"2020";"E";"352381007";"Beauregard";"AVENUE CHARLES TILLON";"RENNES";"I";898.06117;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630306";"Chartrons-Grand Parc 6";"42 RUE EMILE COUNORD";"BORDEAUX";"T";895.486;1
"Enedis";"17X100A100A0001A";"2020";"E";"352381006";"Dalle Kennedy";"AVENUE KENNEDY";"RENNES";"T";894.468;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370103";"Le Temple";"1 RUE GORLIER";"TOULON";"T";894.44858;2
"Enedis";"17X100A100A0001A";"2020";"E";"352380207";"Saint-Hélier";"1 RUE SAINT HELIER";"RENNES";"T";893.72092;2
"Enedis";"17X100A100A0001A";"2020";"E";"330631301";"Gare Saint-Jean 1";"HALLE DEBAT PONSAN HALLE NEUVE ILO";"BORDEAUX";"T";892.60833;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380902";"La Mabilais";"50 RUE DE REDON";"RENNES";"T";890.371;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380803";"Gaëtan Hervé";"190 RUE DE CHATILLON";"RENNES";"T";889.914;1
"Enedis";"17X100A100A0001A";"2020";"E";"330631302";"Gare Saint-Jean 2";"137 RUE DES TERRES DE BORDE";"BORDEAUX";"T";881.50935;8
"Enedis";"17X100A100A0001A";"2020";"E";"452340301";"Carmes-République";"4 B RUE DU GRENIER A SEL";"ORLÉANS";"T";881.156;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630403";"La Bastide 3";"323 AVENUE THIERS";"BORDEAUX";"T";881.083;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630805";"Lestonnat-Monséjour 5";"21 RUE ANDRE MAGINOT";"BORDEAUX";"T";880.44421;2
"Enedis";"17X100A100A0001A";"2020";"E";"452341103";"Bannier-Coligny";"135 RUE DU FAUBOURG BANNIER";"ORLÉANS";"I";879.37967;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630809";"Lestonnat-Monséjour 9";"493 AVENUE MAL DE LATTRE DE TASSIGNY";"BORDEAUX";"T";879.18932;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630101";"Le Lac 1";"CENTRE COMMERCIAL AUCHAN";"BORDEAUX";"T";875.8931;3
"Enedis";"17X100A100A0001A";"2020";"E";"352381107";"Suisse";"2 RUE DE SUISSE";"RENNES";"T";874.61212;3
"Enedis";"17X100A100A0001A";"2020";"E";"452341701";"Sud";"RUE DU PRESIDENT ROBERT SCHUMAN";"ORLÉANS";"T";873.6805;2
"Enedis";"17X100A100A0001A";"2020";"E";"831370903";"Brunet-Font Pré";"AVENUE RENE CASSIN";"TOULON";"T";872.2397;2
"Enedis";"17X100A100A0001A";"2020";"E";"330630301";"Chartrons-Grand Parc 1";"112 QUAI DE BACALAN";"BORDEAUX";"T";871.3805;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630401";"La Bastide 1";"60 RUE DES QUEYRIES";"BORDEAUX";"T";870.8507;2
"Enedis";"17X100A100A0001A";"2020";"E";"330631303";"Gare Saint-Jean 3";"RUE CARLE VERNET";"BORDEAUX";"T";866.908;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630101";"Le Lac 1";"110 AVENUE DE LA JALLERE";"BORDEAUX";"T";863.36483;1
"Enedis";"17X100A100A0001A";"2020";"E";"330631005";"Saint-Bruno-Saint-Victor 5";"TERRASSE RHIN DANUBE MERIADECK";"BORDEAUX";"T";860.5933;1
"Enedis";"17X100A100A0001A";"2020";"E";"452340801";"Bourgogne-Pasteur";"15 RUE EUGENE VIGNAT";"ORLÉANS";"T";860.149;1
"Enedis";"17X100A100A0001A";"2020";"E";"452341204";"Beaumont-Vauquois";"1 RUE ALEXANDRE AVISSE";"ORLÉANS";"T";859.88383;1
"Enedis";"17X100A100A0001A";"2020";"E";"452341501";"Les Roses";"3 ROUTE D OLIVET";"ORLÉANS";"T";859.05633;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630309";"Chartrons-Grand Parc 9";"20 QUAI DES CHARTRONS";"BORDEAUX";"T";855.91739;3
"Enedis";"17X100A100A0001A";"2020";"E";"920730104";"Plateau Ouest 3";"104 RUE DE LA PROCESSION";"SURESNES";"T";855.42067;1
"Enedis";"17X100A100A0001A";"2020";"E";"452342103";"Universités";"RUE DE BEAUMARCHAIS";"ORLÉANS";"T";850.40883;1
"Enedis";"17X100A100A0001A";"2020";"E";"452340502";"Argonne Sud-Jean Zay";"24 BOULEVARD MARIE STUART";"ORLÉANS";"T";850.406;1
"Enedis";"17X100A100A0001A";"2020";"E";"330631005";"Saint-Bruno-Saint-Victor 5";"103 B RUE BELLEVILLE";"BORDEAUX";"T";847.86183;1
"Enedis";"17X100A100A0001A";"2020";"E";"452341102";"Bannier-Médiathèque";"PLACE GAMBETTA";"ORLÉANS";"T";846.28783;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630401";"La Bastide 1";"16 RUE JARDEL";"BORDEAUX";"T";842.969;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630313";"Chartrons-Grand Parc 13";"170 COURS DU MEDOC";"BORDEAUX";"T";842.73837;5
"Enedis";"17X100A100A0001A";"2020";"E";"330630308";"Chartrons-Grand Parc 8";"17 RUE DES GENERAUX DUCHE";"BORDEAUX";"T";841.566;1
"Enedis";"17X100A100A0001A";"2020";"E";"920730114";"République 1";"RUE DE SAINT CLOUD";"SURESNES";"T";841.177;1
"Enedis";"17X100A100A0001A";"2020";"E";"920730103";"République 2";"40 RUE PASTEUR";"SURESNES";"T";839.17821;13
"Enedis";"17X100A100A0001A";"2020";"E";"352381001";"Pontchaillou";"2 RUE D ALSACE";"RENNES";"T";838.79496;2
"Enedis";"17X100A100A0001A";"2020";"E";"330630312";"Chartrons-Grand Parc 12";"81 COURS SAINT LOUIS";"BORDEAUX";"T";838.75617;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380101";"Cathédrale";"5 QUAI LAMARTINE";"RENNES";"T";838.68633;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380904";"Cleunay Ouest";"87 RUE JULES VALLES";"RENNES";"T";838.29316;2
"Enedis";"17X100A100A0001A";"2020";"E";"330631103";"Capucins-Victoire 3";"RUE VICTOR HUGO";"BORDEAUX";"T";834.162;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630303";"Chartrons-Grand Parc 3";"108 B COURS SAINT LOUIS";"BORDEAUX";"R";833.10118;221
"Enedis";"17X100A100A0001A";"2020";"E";"352380303";"Rue de Brest Est";"4 RUE DE BREST";"RENNES";"T";831.196;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630905";"Saint-Augustin 5";"114 AVENUE D ARES";"BORDEAUX";"T";829.88305;3
"Enedis";"17X100A100A0001A";"2020";"E";"330630312";"Chartrons-Grand Parc 12";"220 AVENUE EMILE COUNORD";"BORDEAUX";"T";817.9905;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630503";"Hôtel de Ville-Quinconces 3";"21 RUE POQUELIN MOLIERE";"BORDEAUX";"T";817.52067;1
